Date,Open,High,Low,Close,Adj Close,Volume
2000-09-20,246000.000000,246000.000000,234500.000000,238000.000000,131498.859375,196600
2000-09-21,232000.000000,243000.000000,222500.000000,238500.000000,131775.156250,204900
2000-09-22,228000.000000,232000.000000,218000.000000,219000.000000,121001.101563,178500
2000-09-25,220000.000000,231500.000000,220000.000000,229000.000000,126526.226563,114500
2000-09-26,223000.000000,231000.000000,220500.000000,228000.000000,125973.710938,155200
2000-09-27,228000.000000,241500.000000,224500.000000,237000.000000,130946.367188,238100
2000-09-28,250000.000000,263000.000000,246000.000000,253500.000000,140062.875000,531200
2000-09-29,250000.000000,263000.000000,246000.000000,253500.000000,140062.875000,514400
2000-10-02,250000.000000,263000.000000,246000.000000,253500.000000,140062.875000,299900
2000-10-03,257000.000000,257000.000000,257000.000000,257000.000000,141996.703125,0
2000-10-04,249000.000000,258500.000000,242500.000000,258000.000000,142549.234375,292200
2000-10-05,262000.000000,276500.000000,258500.000000,266000.000000,146969.359375,303500
2000-10-06,266000.000000,276000.000000,265000.000000,271000.000000,149731.968750,220500
2000-10-09,263000.000000,270000.000000,256000.000000,256000.000000,141444.203125,268200
2000-10-10,251500.000000,258500.000000,250000.000000,256000.000000,141444.203125,182600
2000-10-11,245000.000000,246500.000000,232000.000000,239000.000000,132051.390625,254700
2000-10-12,232000.000000,244000.000000,230000.000000,230000.000000,127078.773438,352600
2000-10-13,220000.000000,234000.000000,220000.000000,231000.000000,127631.281250,272800
2000-10-16,231000.000000,231000.000000,231000.000000,231000.000000,127631.281250,0
2000-10-17,247000.000000,249000.000000,240000.000000,240000.000000,132603.906250,208900
2000-10-18,238000.000000,251000.000000,231000.000000,242000.000000,133708.953125,228300
2000-10-19,242500.000000,253500.000000,240000.000000,249000.000000,137576.593750,201200
2000-10-20,275000.000000,284000.000000,266000.000000,278000.000000,153599.546875,595200
2000-10-23,280000.000000,280000.000000,267000.000000,270000.000000,149179.406250,206100
2000-10-24,270000.000000,280500.000000,264500.000000,276500.000000,152770.765625,215000
2000-10-25,274000.000000,280000.000000,270000.000000,276000.000000,152494.515625,314500
2000-10-26,270000.000000,270000.000000,257000.000000,258000.000000,142549.234375,353700
2000-10-27,258000.000000,258000.000000,258000.000000,258000.000000,142549.234375,0
2000-10-30,237000.000000,243000.000000,230000.000000,230000.000000,127078.773438,185900
2000-10-31,225000.000000,242500.000000,216000.000000,242500.000000,133985.250000,229400
2000-11-01,249500.000000,257500.000000,245500.000000,256000.000000,141444.203125,274100
2000-11-02,251000.000000,265000.000000,249000.000000,260000.000000,143654.265625,267300
2000-11-03,262000.000000,263000.000000,255500.000000,260000.000000,143654.265625,199200
2000-11-06,256000.000000,273500.000000,255000.000000,255000.000000,140891.687500,227300
2000-11-07,260000.000000,261500.000000,255000.000000,257500.000000,142272.953125,135200
2000-11-08,270000.000000,277000.000000,258000.000000,274500.000000,151665.750000,499500
2000-11-09,268000.000000,277000.000000,266000.000000,274500.000000,151665.750000,208100
2000-11-10,269500.000000,272000.000000,265500.000000,272000.000000,150284.468750,282600
2000-11-13,261000.000000,263000.000000,256000.000000,259000.000000,143101.765625,207000
2000-11-14,263500.000000,264500.000000,260000.000000,262500.000000,145035.562500,81500
2000-11-15,270500.000000,273000.000000,265500.000000,267000.000000,147521.859375,255800
2000-11-16,265000.000000,271000.000000,265000.000000,270000.000000,149179.406250,97400
2000-11-17,272000.000000,272000.000000,265000.000000,270500.000000,149455.671875,143900
2000-11-20,265500.000000,270000.000000,265500.000000,266000.000000,146969.359375,62400
